Region,BGC,Unit,Spp,RefSuit,ESuitAB,ESuit,Comment,NonProd,FN1,FN2,FN3,FN4,FN5,FN6
Nelson,ICHxw,ICHxw/110,Act,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/110,At,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/110,Bg,2,,2,,,,,,,,
Nelson,ICHxw,ICHxw/110,Cw,1,,1,,,,,,,,
Nelson,ICHxw,ICHxw/110,Ep,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/110,Fd,1,,1,,,1,58,,,,
Nelson,ICHxw,ICHxw/110,Hw,2,,2,,,,,,,,
Nelson,ICHxw,ICHxw/110,Lw,1,,1,,,1,,,,,
Nelson,ICHxw,ICHxw/110,Pw,2,,2,,,31,1,,,,
Nelson,ICHxw,ICHxw/110,Sx,3,,3,,,12,,,,,
Nelson,ICHxw,ICHxw/111,Act,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/111,At,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/111,Bg,2,,2,,,,,,,,
Nelson,ICHxw,ICHxw/111,Cw,1,,1,,,,,,,,
Nelson,ICHxw,ICHxw/111,Ep,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/111,Fd,1,,1,,,1,58,,,,
Nelson,ICHxw,ICHxw/111,Hw,2,,2,,,,,,,,
Nelson,ICHxw,ICHxw/111,Lw,1,,1,,,1,,,,,
Nelson,ICHxw,ICHxw/111,Pw,2,,2,,,31,1,,,,
Nelson,ICHxw,ICHxw/111,Sx,3,,3,,,12,,,,,
Nelson,ICHxw,ICHxw/112,Act,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/112,At,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/112,Cw,1,,1,,,1,32,,,,
Nelson,ICHxw,ICHxw/112,Hw,1,,1,,,1,32,,,,
Nelson,ICHxw,ICHxw/112,Pw,3,,3,,,31,,,,,
Nelson,ICHxw,ICHxw/112,Sx,1,,1,,,1,,,,,
Nelson,ICHxw,ICHxw/113,Act,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/113,At,0,,2,,,901,,,,,
Nelson,ICHxw,ICHxw/113,Cw,1,,1,,,1,32,,,,
Nelson,ICHxw,ICHxw/113,Ep,0,,3,,,901,,,,,
Nelson,ICHxw,ICHxw/113,Hw,1,,1,,,1,32,,,,
Nelson,ICHxw,ICHxw/113,Pw,3,,3,,,31,,,,,
Nelson,ICHxw,ICHxw/113,Sx,1,,1,,,1,,,,,
Nelson,ICHxwa,ICHxwa/101,At,0,,2,,,901,,,,,
Nelson,ICHxwa,ICHxwa/101,Bg,2,,2,,,,,,,,
Nelson,ICHxwa,ICHxwa/101,Cw,2,,2,,,,,,,,
Nelson,ICHxwa,ICHxwa/101,Ep,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/101,Fd,1,,1,,,58,,,,,
Nelson,ICHxwa,ICHxwa/101,Hw,3,,3,,,13,,,,,
Nelson,ICHxwa,ICHxwa/101,Lw,1,,1,,,,,,,,
Nelson,ICHxwa,ICHxwa/101,Pl,3,,3,,,,,,,,
Nelson,ICHxwa,ICHxwa/101,Pw,2,,2,,,31,,,,,
Nelson,ICHxwa,ICHxwa/101,Py,3,,3,,,,,,,,
Nelson,ICHxwa,ICHxwa/102,At,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/102,Ep,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/102,Fd,1,,1,,,58,,,,,
Nelson,ICHxwa,ICHxwa/102,Py,1,,1,,,,,,,,
Nelson,ICHxwa,ICHxwa/103,At,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/103,Ep,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/103,Fd,1,,1,,,58,,,,,
Nelson,ICHxwa,ICHxwa/103,Lw,3,,3,,,,,,,,
Nelson,ICHxwa,ICHxwa/103,Py,1,,1,,,,,,,,
Nelson,ICHxwa,ICHxwa/104,At,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/104,Bg,3,,3,,,,,,,,
Nelson,ICHxwa,ICHxwa/104,Cw,3,,3,,,10,13,,,,
Nelson,ICHxwa,ICHxwa/104,Ep,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/104,Fd,1,,1,,,58,,,,,
Nelson,ICHxwa,ICHxwa/104,Lw,1,,1,,,,,,,,
Nelson,ICHxwa,ICHxwa/104,Pl,3,,3,,,,,,,,
Nelson,ICHxwa,ICHxwa/104,Pw,3,,3,,,31,,,,,
Nelson,ICHxwa,ICHxwa/104,Py,2,,2,,,,,,,,
Nelson,ICHxwa,ICHxwa/110,Act,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/110,At,0,,2,,,901,,,,,
Nelson,ICHxwa,ICHxwa/110,Bg,2,,2,,,,,,,,
Nelson,ICHxwa,ICHxwa/110,Cw,1,,1,,,,,,,,
Nelson,ICHxwa,ICHxwa/110,Ep,0,,2,,,901,,,,,
Nelson,ICHxwa,ICHxwa/110,Fd,1,,1,,,1,58,,,,
Nelson,ICHxwa,ICHxwa/110,Hw,2,,2,,,,,,,,
Nelson,ICHxwa,ICHxwa/110,Lw,1,,1,,,1,,,,,
Nelson,ICHxwa,ICHxwa/110,Pw,2,,2,,,1,31,,,,
Nelson,ICHxwa,ICHxwa/110,Sx,3,,3,,,12,,,,,
Nelson,ICHxwa,ICHxwa/111,Act,0,,2,,,901,,,,,
Nelson,ICHxwa,ICHxwa/111,At,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/111,Bg,2,,2,,,,,,,,
Nelson,ICHxwa,ICHxwa/111,Cw,1,,1,,,,,,,,
Nelson,ICHxwa,ICHxwa/111,Ep,0,,2,,,901,,,,,
Nelson,ICHxwa,ICHxwa/111,Fd,1,,1,,,1,58,,,,
Nelson,ICHxwa,ICHxwa/111,Hw,2,,2,,,,,,,,
Nelson,ICHxwa,ICHxwa/111,Lw,1,,1,,,1,,,,,
Nelson,ICHxwa,ICHxwa/111,Pw,2,,2,,,1,31,,,,
Nelson,ICHxwa,ICHxwa/111,Sx,3,,3,,,12,,,,,
Nelson,ICHxwa,ICHxwa/112,Act,0,,2,,,901,,,,,
Nelson,ICHxwa,ICHxwa/112,At,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/112,Cw,1,,1,,,1,32,,,,
Nelson,ICHxwa,ICHxwa/112,Hw,1,,1,,,1,32,,,,
Nelson,ICHxwa,ICHxwa/112,Pw,2,,2,,,31,,,,,
Nelson,ICHxwa,ICHxwa/112,Sx,1,,1,,,1,,,,,
Nelson,ICHxwa,ICHxwa/113,Act,0,,2,,,901,,,,,
Nelson,ICHxwa,ICHxwa/113,At,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/113,Cw,1,,1,,,1,32,,,,
Nelson,ICHxwa,ICHxwa/113,Ep,0,,3,,,901,,,,,
Nelson,ICHxwa,ICHxwa/113,Hw,1,,1,,,1,32,,,,
Nelson,ICHxwa,ICHxwa/113,Pw,2,,2,,,31,,,,,
Nelson,ICHxwa,ICHxwa/113,Sx,1,,1,,,1,,,,,
Approx,BWBSvk,BWBSvk/m,Bl,,,1,,,,,,,,
Approx,ESSFdcp,ESSFdcp/00,Bl,,,3,,,,,,,,
Approx,ESSFdvp,ESSFdvp/00,Bl,,,3,,,,,,,,
Approx,ESSFmcp,ESSFmcp/00,Bl,,,3,,,,,,,,
Approx,ESSFmmp,ESSFmmp/00,Bl,,,3,,,,,,,,
Approx,ESSFmmw,ESSFmmw/03,Bl,,,2,,,,,,,,
Approx,ESSFmvp,ESSFmvp/00,Bl,,,3,,,,,,,,
Approx,ESSFmwp,ESSFmwp/00,Bl,,,3,,,,,,,,
Approx,ESSFun,ESSFun/m,Bl,,,1,,,,,,,,
Approx,ESSFvcw,ESSFvcw/01,Bl,,,2,,,,,,,,
Approx,ESSFwmp,ESSFwmp/00,Bl,,,3,,,,,,,,
Approx,MHmmp,MHmmp/m,Hm,,,3,,,,,,,,
Approx,MHun,Mhun/m,Hm,,,1,,,,,,,,
Approx,MHunp,Mhunp/m,Hm,,,3,,,,,,,,
Approx,MHwhp,MHwhp/m,Hm,,,3,,,,,,,,
Approx,SBSun,SBSun/m,Bl,,,1,,,,,,,,
Approx,SWBun,SWBun/m,Sx,,,2,,,,,,,,
Approx,SWBvk,SWBvk/m,Sx,,,2,,,,,,,,
Approx,BWBSvk,BWBSvk/d,Bl,,,1,,,,,,,,
Approx,ESSFdkp,ESSFdkp/00,Bl,,,3,,,,,,,,
Approx,ESSFmkp,ESSFmkp/00,Bl,,,3,,,,,,,,
Approx,ESSFmmw,ESSFmmw/01,Bl,,,2,,,,,,,,
Approx,ESSFun,ESSFun/d,Bl,,,1,,,,,,,,
Approx,ESSFunp,ESSFunp/00,Bl,,,3,,,,,,,,
Approx,ESSFwcp,ESSFwcp/00,Bl,,,3,,,,,,,,
Approx,ESSFwvp,ESSFwvp/00,Bl,,,3,,,,,,,,
Approx,ESSFxcp,ESSFxcp/00,Bl,,,3,,,,,,,,
Approx,ESSFxvp,ESSFxvp/00,Bl,,,3,,,,,,,,
Approx,IDFdw,IDFdw/01,Fd,,,1,,,,,,,,
Approx,MHmmp,MHmmp/d,Hm,,,3,,,,,,,,
Approx,MHun,Mhun/d,Hm,,,2,,,,,,,,
Approx,MHunp,Mhunp/d,Hm,,,3,,,,,,,,
Approx,MHwhp,MHwhp/d,Hm,,,3,,,,,,,,
Approx,SBSun,SBSun/d,Bl,,,1,,,,,,,,
Approx,SWBun,SWBun/d,Sx,,,2,,,,,,,,
Approx,SWBvk,SWBvk/d,Sx,,,2,,,,,,,,
Approx,BWBSvk,BWBSvk/h,Bl,,,1,,,,,,,,
Approx,ESSFmmw,ESSFmmw/02,Bl,,,2,,,,,,,,
Approx,ESSFun,ESSFun/h,Bl,,,2,,,,,,,,
Approx,ESSFvcp,ESSFvcp/00,Bl,,,3,,,,,,,,
Approx,ESSFxvw,ESSFxvw/01,Bl,,,2,,,,,,,,
Approx,MHmmp,MHmmp/h,Hm,,,3,,,,,,,,
Approx,MHun,Mhun/h,Hm,,,3,,,,,,,,
Approx,MHunp,Mhunp/h,Hm,,,3,,,,,,,,
Approx,MHwhp,MHwhp/h,Hm,,,3,,,,,,,,
Approx,SBSun,SBSun/h,Bl,,,1,,,,,,,,
Approx,SWBun,SWBun/h,Sx,,,3,,,,,,,,
Approx,SWBvk,SWBvk/h,Sx,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/01,Pl,,,2,,,,,,,,
SWB insert,SWBmk,SWBmk/01,Sx,,,2,,,,,,,,
SWB insert,SWBmk,SWBmk/01,Bl,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/02,Pl,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/02,Sx,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/02,Bl,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/03,Sx,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/03,Pl,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/04,Pl,,,2,,,,,,,,
SWB insert,SWBmk,SWBmk/04,Sx,,,2,,,,,,,,
SWB insert,SWBmk,SWBmk/05,Sb,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/05,Sx,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/06,Sb,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/06,Sx,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/06,Bl,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/07,Sx,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/08,Sx,,,3,,,,,,,,
SWB insert,SWBmk,SWBmk/09,Sb,,,3,,,,,,,,
Approx,IDFdw,IDFdw/01,Pl,,,1,,,,,,,,
Approx,IDFdw,IDFdw/01,Bl,,,2,,,,,,,,
Cariboo,ESSFmw,ESSFmw/01,Pl,3,3,3,,,34,,,,,
Cariboo,ESSFmw,ESSFmw/01,Bl,2,1,1,,,13,,,,,
Cariboo,ESSFmw,ESSFmw/01,Ba,2,2,2,,,17,,,,,
Cariboo,ESSFmw,ESSFmw/02,Pl,1,1,1,,,,,,,,
Cariboo,ESSFmw,ESSFmw/02,Pa,3,3,3,,,9,13,18,,,
Cariboo,ESSFmw,ESSFmw/02,Fd,2,2,2,,,9,14,,,,
Cariboo,ESSFmw,ESSFmw/02,Bl,3,3,3,,,10,13,,,,
Cariboo,ESSFmw,ESSFmw/03,Pl,1,1,1,,,,,,,,
Cariboo,ESSFmw,ESSFmw/03,Pa,3,3,3,,,9,13,18,,,
Cariboo,ESSFmw,ESSFmw/03,Fd,2,2,2,,,9,14,,,,
Cariboo,ESSFmw,ESSFmw/03,Bl,3,3,3,,,13,,,,,
Cariboo,ESSFmw,ESSFmw/04,Pl,1,1,1,,,34,,,,,
Cariboo,ESSFmw,ESSFmw/04,Fd,2,2,2,,,9,14,34,,,
Cariboo,ESSFmw,ESSFmw/04,Bl,2,3,3,,,10,13,,,,
Cariboo,ESSFmw,ESSFmw/04,Ba,2,2,2,,,17,,,,,
Cariboo,ESSFmw,ESSFmw/05,Pl,3,3,3,,,34,,,,,
Cariboo,ESSFmw,ESSFmw/05,Bl,1,2,2,,,13,,,,,
Cariboo,ESSFmw,ESSFmw/05,Ba,2,2,2,,,17,,,,,
Cariboo,ESSFmw,ESSFmw/06,Pl,3,3,3,,,34,,,,,
Cariboo,ESSFmw,ESSFmw/06,Bl,1,1,1,,,,,,,,
Cariboo,ESSFmw,ESSFmw/06,Ba,2,2,2,,,17,,,,,
Cariboo,ESSFmw,ESSFmw/07,Pl,2,3,3,,,34,,,,,
Cariboo,ESSFmw,ESSFmw/07,Hw,3,3,3,,,14,32,,,,
Cariboo,ESSFmw,ESSFmw/07,Cw,3,3,3,,,14,32,,,,
Cariboo,ESSFmw,ESSFmw/07,Bl,1,1,1,,,,,,,,
Cariboo,ESSFmw,ESSFmw/07,Ba,2,2,2,,,17,,,,,
Cariboo,ESSFmw,ESSFmw/08,Pl,2,3,3,,,1,34,,,,
Cariboo,ESSFmw,ESSFmw/08,Bl,1,1,1,,,1,,,,,
Cariboo,ESSFmw,ESSFmw/08,Ba,3,3,3,,,17,,,,,
Kamloops,BGxh2,BGxh2/05,Fd,2,,,,,27,,,,,
Kamloops,BGxh2,BGxh2/05,Py,1,,,,,27,,,,,
Kamloops,ESSFdc2,ESSFdc2/01,Sx,1,,,,,,,,,,
Kamloops,ESSFdc2,ESSFdc2/02,Fd,3,,,,,14,32,,,,
Kamloops,ESSFdc2,ESSFdc2/02,Pa,2,,,,,31,,,,,
Kamloops,ESSFdc2,ESSFdc2/02,Sx,3,,,,,28,,,,,
Kamloops,ESSFdc2,ESSFdc2/04,Fd,2,,,,,14,32,,,,
Kamloops,ESSFdc2,ESSFdc2/04,Pa,3,,,,,32,,,,,
Kamloops,ESSFdc2,ESSFdc2/04,Sx,1,,,,,,,,,,
Kamloops,ESSFdc2,ESSFdc2/05,Sx,1,,,,,,,,,,
Kamloops,ESSFdc2,ESSFdc2/06,Sx,1,,,,,,,,,,
Kamloops,ESSFdc2,ESSFdc2/07,Sx,1,,,,,,,,,,
Kamloops,ESSFdc2,ESSFdc2/08,Sx,2,,,,,1,32,,,,
Kamloops,ESSFdc2,ESSFdc2/08,Sx,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/01,Bl,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/01,Pl,2,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/01,Sx,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/02,Bl,3,,,,,28,,,,,
Kamloops,ESSFdc3,ESSFdc3/02,Pl,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/02,Sx,3,,,,,28,,,,,
Kamloops,ESSFdc3,ESSFdc3/03,Bl,2,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/03,Pl,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/03,Sx,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/05,Bl,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/05,Pl,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/05,Sx,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/06,Bl,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/06,Pl,2,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/06,Sx,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/07,Bl,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/07,Pl,2,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/07,Sx,1,,,,,,,,,,
Kamloops,ESSFdc3,ESSFdc3/08,Bl,1,,,,,1,,,,,
Kamloops,ESSFdc3,ESSFdc3/08,Sx,2,,,,,1,32,,,,
Kamloops,ESSFdv1,ESSFdv1/01,Sx,1,,,,,,,,,,
Kamloops,ESSFdv1,ESSFdv1/02,Sx,2,,,,,28,,,,,
Kamloops,ESSFdv1,ESSFdv1/03,Fd,3,,,,,14,32,,,,
Kamloops,ESSFdv1,ESSFdv1/03,Fd,2,,,,,14,32,,,,
Kamloops,ESSFdv1,ESSFdv1/03,Lw,3,,,,,14,32,203,,,
Kamloops,ESSFdv1,ESSFdv1/03,Sx,3,,,,,28,,,,,
Kamloops,ESSFdv1,ESSFdv1/04,Fd,3,,,,,14,32,,,,
Kamloops,ESSFdv1,ESSFdv1/04,Lw,3,,,,,14,32,203,,,
Kamloops,ESSFdv1,ESSFdv1/04,Sx,1,,,,,,,,,,
Kamloops,ESSFdv1,ESSFdv1/05,Sx,1,,,,,,,,,,
Kamloops,ESSFdv1,ESSFdv1/06,Sx,1,,,,,1,,,,,
Kamloops,ESSFdv2,ESSFdv2/01,Sx,1,,,,,,,,,,
Kamloops,ESSFdv2,ESSFdv2/02,Sx,2,,,,,28,,,,,
Kamloops,ESSFdv2,ESSFdv2/03,Sx,2,,,,,,,,,,
Kamloops,ESSFdv2,ESSFdv2/04,Sx,2,,,,,,,,,,
Kamloops,ESSFdv2,ESSFdv2/05,Sx,1,,,,,,,,,,
Kamloops,ESSFdv2,ESSFdv2/06,Sx,1,,,,,1,,,,,
Kamloops,ESSFdvw,ESSFdvw/01,Bl,1,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/01,Pa,2,,,,,31,,,,,
Kamloops,ESSFdvw,ESSFdvw/01,Pl,3,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/01,Sx,3,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/02,Bl,2,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/02,Hm,2,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/02,Pa,2,,,,,31,,,,,
Kamloops,ESSFdvw,ESSFdvw/02,Pl,1,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/02,Sx,2,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/03,Bl,2,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/03,Pa,2,,,,,31,,,,,
Kamloops,ESSFdvw,ESSFdvw/03,Pl,1,,,,,201,,,,,
Kamloops,ESSFdvw,ESSFdvw/03,Sx,2,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/06,Bl,1,,,,,,,,,,
Kamloops,ESSFdvw,ESSFdvw/06,Sx,2,,,,,32,,,,,
Kamloops,ESSFmw1,ESSFmw1/01,Cw,3,,,,,14,32,,,,
Kamloops,ESSFmw1,ESSFmw1/01,Fd,3,,,,,9,14,32,,,
Kamloops,ESSFmw1,ESSFmw1/01,Hm,3,,,,,10,13,28,,,
Kamloops,ESSFmw1,ESSFmw1/01,Hw,2,,,,,10,14,,,,
Kamloops,ESSFmw1,ESSFmw1/01,Pw,3,,,,,14,31,,,,
Kamloops,ESSFmw1,ESSFmw1/01,Sx,1,,,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/02,Sx,2,,,,,13,,,,,
Kamloops,ESSFmw1,ESSFmw1/03,Ba,3,,,,,28,,,,,
Kamloops,ESSFmw1,ESSFmw1/03,Lw,3,,4,,,14,203,,,,
Kamloops,ESSFmw1,ESSFmw1/03,Sx,2,,,,,28,,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Cw,3,,,,,14,32,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Hm,3,,,,,13,28,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Hw,3,,,,,28,,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Lw,3,,4,,,9,14,32,203,,
Kamloops,ESSFmw1,ESSFmw1/04,Pa,3,,,,,13,31,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Pw,3,,,,,14,31,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Sx,1,,,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/05,Cw,3,,,,,14,32,,,,
Kamloops,ESSFmw1,ESSFmw1/05,Fd,3,,,,,9,14,32,,,
Kamloops,ESSFmw1,ESSFmw1/05,Hw,2,,,,,10,14,,,,
Kamloops,ESSFmw1,ESSFmw1/05,Pw,3,,,,,14,31,,,,
Kamloops,ESSFmw1,ESSFmw1/05,Sx,1,,,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/06,Sx,1,,,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/08,Pw,3,,,,,1,31,,,,
Kamloops,ESSFmw1,ESSFmw1/08,Sx,1,,,,,1,,,,,
Kamloops,ESSFmw2,ESSFmw2/01,Hm,2,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/01,Hw,3,,,,,14,32,,,,
Kamloops,ESSFmw2,ESSFmw2/01,Pw,3,,,,,14,31,,,,
Kamloops,ESSFmw2,ESSFmw2/01,Sx,1,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/02,Sx,2,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/03,Ba,3,,,,,32,,,,,
Kamloops,ESSFmw2,ESSFmw2/03,Lw,3,,,,,14,32,203,,,
Kamloops,ESSFmw2,ESSFmw2/03,Sx,1,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/04,Pa,3,,,,,13,31,,,,
Kamloops,ESSFmw2,ESSFmw2/04,Sx,2,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Cw,3,,,,,14,32,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Fd,3,,,,,9,32,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Hw,3,,,,,14,32,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Pw,3,,,,,31,,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Sx,1,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/06,Hm,2,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/06,Hw,3,,,,,32,,,,,
Kamloops,ESSFmw2,ESSFmw2/06,Sx,1,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/07,Hm,2,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/07,Sx,1,,,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/08,Pw,3,,,,,31,,,,,
Kamloops,ESSFmw2,ESSFmw2/08,Sx,1,,,,,1,,,,,
Kamloops,ESSFmww,ESSFmww/01,Hm,3,,,,,32,,,,,
Kamloops,ESSFmww,ESSFmww/01,Pa,2,,,,,31,,,,,
Kamloops,ESSFmww,ESSFmww/01,Sx,2,,,,,32,,,,,
Kamloops,ESSFmww,ESSFmww/04,Hm,2,,,,,,,,,,
Kamloops,ESSFmww,ESSFmww/04,Pa,2,,,,,31,,,,,
Kamloops,ESSFmww,ESSFmww/04,Sx,2,,,,,,,,,,
Kamloops,ESSFmww,ESSFmww/06,Pa,3,,,,,31,,,,,
Kamloops,ESSFmww,ESSFmww/06,Sx,2,,,,,32,,,,,
Kamloops,ESSFwc2,ESSFwc2/01,Sx,1,,,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/02,Sx,1,,,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/04,Sx,1,,,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/05,Sx,1,,,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/06,Sx,1,,,,,32,,,,,
Kamloops,ESSFwc2,ESSFwc2/07,Sx,1,,,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/07,Sx,1,,,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/07,Sx,2,,,,,1,32,,,,
Kamloops,ESSFwc2,ESSFwc2/08,Sx,2,,,,,1,32,,,,
Kamloops,ESSFwc2,ESSFwc2/09,Sx,2,,,,,1,32,,,,
Kamloops,ESSFxc1,ESSFxc1/01,Sx,1,,,,,,,,,,
Kamloops,ESSFxc1,ESSFxc1/01,Sx,1,,,,,,,,,,
Kamloops,ESSFxc1,ESSFxc1/02,Fd,2,,,,,9,14,32,,,
Kamloops,ESSFxc1,ESSFxc1/02,Lw,3,,4,,,9,14,32,203,,
Kamloops,ESSFxc1,ESSFxc1/02,Pa,2,,,,,13,,,,,
Kamloops,ESSFxc1,ESSFxc1/02,Sx,2,,,,,10,13,28,,,
Kamloops,ESSFxc1,ESSFxc1/05,Fd,2,,,,,9,14,32,,,
Kamloops,ESSFxc1,ESSFxc1/05,Fd,2,,,,,9,14,,,,
Kamloops,ESSFxc1,ESSFxc1/05,Lw,3,,,,,9,14,203,,,
Kamloops,ESSFxc1,ESSFxc1/05,Lw,3,,,,,9,14,203,,,
Kamloops,ESSFxc1,ESSFxc1/05,Pa,2,,,,,13,17,,,,
Kamloops,ESSFxc1,ESSFxc1/05,Sx,2,,,,,,,,,,
Kamloops,ESSFxc1,ESSFxc1/05,Sx,2,,,,,13,,,,,
Kamloops,ESSFxc1,ESSFxc1/06,Sx,1,,,,,,,,,,
Kamloops,ESSFxc1,ESSFxc1/07,Sx,2,,,,,32,,,,,
Kamloops,ESSFxc1,ESSFxc1/08,Sx,2,,,,,1,32,,,,
Kamloops,ESSFxc1,ESSFxc1/08,Sx,2,,,,,1,32,,,,
Kamloops,ESSFxc2,ESSFxc2/01,Sx,1,,,,,,,,,,
Kamloops,ESSFxc2,ESSFxc2/02,Fd,3,,,,,9,14,32,,,
Kamloops,ESSFxc2,ESSFxc2/02,Lw,3,,4,,,9,14,32,203,,
Kamloops,ESSFxc2,ESSFxc2/02,Sx,3,,,,,10,13,28,,,
Kamloops,ESSFxc2,ESSFxc2/05,Sx,2,,,,,10,13,28,,,
Kamloops,ESSFxc2,ESSFxc2/06,Sx,1,,,,,,,,,,
Kamloops,ESSFxc2,ESSFxc2/07,Sx,1,,,,,,,,,,
Kamloops,ESSFxc2,ESSFxc2/07,Sx,2,,,,,32,,,,,
Kamloops,ESSFxc2,ESSFxc2/08,Sx,2,,,,,1,32,,,,
Kamloops,ESSFxc3,ESSFxc3/01,Sx,1,,,,,32,,,,,
Kamloops,ESSFxc3,ESSFxc3/02,Fd,3,,,,,9,14,32,,,
Kamloops,ESSFxc3,ESSFxc3/02,Lw,3,,4,,,9,14,32,203,,
Kamloops,ESSFxc3,ESSFxc3/02,Pa,2,,,,,13,201,,,,
Kamloops,ESSFxc3,ESSFxc3/02,Sx,3,,,,,10,13,28,,,
Kamloops,ESSFxc3,ESSFxc3/05,Fd,3,,,,,9,14,,,,
Kamloops,ESSFxc3,ESSFxc3/05,Lw,3,,,,,9,14,203,,,
Kamloops,ESSFxc3,ESSFxc3/05,Pa,2,,,,,13,201,,,,
